id,grup,sehir,cinsiyet,dogum_yili,egitim_seviye,baseline_son_4_hafta_gelir,baseline_hafta_20+_calisma,baseline_sgk_kaydi,baseline_haftalik_calisma_saat_ort,baseline_aylik_gelir_ort,takip_anket_tamamlama,takip_son_4_hafta_gelir,takip_hafta_20+_calisma,takip_sgk_kaydi,takip_haftalik_calisma_saat_ort,takip_aylik_gelir_ort,kursu_veren_kurum,kursu_tamamlama_durumu,sertifika_alma_durumu,bilgisayar_kursu,muhasebe_kursu,kursun_suresi_saat,2012_yil_sonu_sgk,2012_yil_sonu_resmi_gelir,ocak_2012_sgk,agustos_2013_sgk,agustos_2013_gelir,mesleki_durum
68304052,Deney,Hatay,Erkek,1984.0,2 Yillik Yuksek Ogrenim,0.0,,0,26.0,450.0,1.0,1,1.0,1,48.0,660.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0,0,1.0,320.0,1,706.17,0.0,1.0,1220.79,50.0
66809042,Deney,Antalya,Kadin,1985.0,Meslek Yuksekokulu,0.0,,1,54.0,750.0,1.0,0,,0,20.0,770.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0,0,0.0,480.0,0,0.0,0.0,0.0,0.0,0.0
63066018,Kontrol,Istanbul,Kadin,1981.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,,1.0,1,1.0,1,36.0,99999.0,Universite,,,0,0.0,360.0,1,901.0,1.0,0.0,0.0,45.0
65436029,Deney,Tekirdag,Kadin,1985.0,Ilkokul (5 Yil),0.0,,0,78.0,300.0,1.0,1,1.0,1,54.0,600.0,Meslek Lisesi,1.0,1.0,0,0.0,360.0,0,0.0,0.0,0.0,0.0,45.0
65461028,Deney,Tekirdag,Erkek,1976.0,Ilkokul (5 Yil),0.0,,1,84.0,600.0,1.0,1,1.0,1,75.0,700.0,Meslek Lisesi,1.0,1.0,0,0.0,75.0,1,912.94,1.0,1.0,1293.48,16.0
67826012,Kontrol,Istanbul,Erkek,1992.0,Lise (Lise),1.0,1.0,0,35.0,800.0,1.0,0,,0,48.0,400.0,Ortaokul (Universite),,,0,0.0,350.0,0,0.0,0.0,0.0,0.0,0.0
68304028,Kontrol,Hatay,Kadin,1986.0,2 Yillik Yuksek Ogrenim,0.0,,,,,1.0,0,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,1.0,320.0,1,2.0,0.0,1.0,1220.79,0.0
66382048,Deney,Diyarbakir,Erkek,1982.0,2 Yillik Yuksek Ogrenim,0.0,,,,,0.0,,,,,,Stk'Lar,0.0,0.0,0,0.0,600.0,0,0.0,1.0,1.0,1715.0,
68441008,Kontrol,Istanbul,,,,,,,,,1.0,0,,1,72.0,900.0,Kamu Ofisi,,,0,0.0,448.0,0,0.0,0.0,0.0,0.0,0.0
60929012,Kontrol,Istanbul,Erkek,1990.0,2 Yillik Yuksek Ogrenim,0.0,,1,25.0,250.0,1.0,1,1.0,1,56.0,800.0,Universite,,,0,0.0,350.0,1,926.91,1.0,1.0,3343.78,50.0
59026018,Kontrol,Isparta,Erkek,1983.0,Lise (Lise),1.0,1.0,0,96.0,1500.0,1.0,1,1.0,1,50.0,800.0,Kamu Ofisi,,,0,0.0,592.0,1,891.5,0.0,0.0,0.0,50.0
64356019,Kontrol,Kocaeli,Erkek,1991.0,Meslek Yuksekokulu,0.0,,,,,1.0,0,,0,60.0,1100.0,Kamu Ofisi,,,1,0.0,152.0,1,1.0,1.0,1.0,2949.21,0.0
65988039,Deney,Hatay,Kadin,1987.0,2 Yillik Yuksek Ogrenim,0.0,,,,,1.0,1,1.0,1,45.0,1060.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,1.0,320.0,1,1010.73,1.0,1.0,1670.02,43.0
67842046,Deney,Istanbul,Erkek,1987.0,Lise (Lise),0.0,,1,48.0,735.0,1.0,1,1.0,1,60.0,800.0,Universite,1.0,1.0,1,0.0,350.0,1,950.25,1.0,1.0,1110.34,49.0
65358081,Kontrol,Mus,Kadin,1975.0,Ilkokul (5 Yil),0.0,,,,,1.0,0,,,,,Halk Egitim Merkezi (Hem),,,0,0.0,364.0,0,0.0,0.0,0.0,0.0,0.0
65988032,Deney,Hatay,Erkek,1991.0,Meslek Yuksekokulu,1.0,0.0,,,,1.0,0,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,1.0,320.0,0,0.0,0.0,1.0,1059.46,0.0
67803030,Deney,Istanbul,,,,,,,,,0.0,,,,,,Ortaokul (Universite),0.0,0.0,0,0.0,528.0,0,0.0,0.0,0.0,0.0,
64346040,Deney,Kocaeli,Kadin,1976.0,Lise (Lise),0.0,,,,,1.0,0,,1,45.0,650.0,Kamu Ofisi,1.0,1.0,1,1.0,280.0,0,0.0,0.0,0.0,0.0,0.0
67573009,Kontrol,Istanbul,Kadin,1983.0,Lise (Lise),0.0,,1,48.0,600.0,1.0,0,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,0.0,480.0,1,1220.99,0.0,1.0,1494.97,0.0
68119018,Kontrol,Denizli,,,,,,,,,1.0,1,1.0,1,72.0,690.0,Ozel Isletme,,,1,0.0,160.0,1,904.57,1.0,1.0,1085.0,32.0
65179025,Deney,Duzce,Erkek,1986.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0,60.0,300.0,1.0,1,1.0,1,50.0,750.0,Meslek Lisesi,1.0,1.0,0,0.0,265.0,1,1034.06,1.0,1.0,1164.06,34.0
68386017,Kontrol,Istanbul,Kadin,1950.0,Ilkokul (5 Yil),0.0,,,,,1.0,0,,,,,Kamu Ofisi,,,0,0.0,180.0,0,0.0,0.0,0.0,0.0,0.0
64284029,Deney,Izmir,,,,,,,,,1.0,1,1.0,1,60.0,1000.0,Meslek Lisesi,0.0,0.0,0,0.0,130.0,0,0.0,0.0,1.0,510.75,32.0
64295030,Deney,Manisa,Kadin,1979.0,Lise (Lise),1.0,0.0,0,48.0,300.0,1.0,0,,0,45.0,400.0,Meslek Lisesi,1.0,1.0,0,1.0,300.0,0,0.0,0.0,0.0,0.0,0.0
65358028,Kontrol,Mus,,,,,,,,,1.0,0,,,,,Halk Egitim Merkezi (Hem),,,0,0.0,364.0,0,0.0,0.0,0.0,0.0,0.0
64067031,Deney,Elazig,Erkek,1991.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0,96.0,600.0,1.0,0,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,0.0,160.0,0,0.0,0.0,0.0,0.0,0.0
67843029,Deney,Istanbul,Kadin,1990.0,Lise (Lise),0.0,,1,30.0,700.0,0.0,,,,,,Universite,1.0,1.0,1,0.0,350.0,0,0.0,1.0,0.0,0.0,
64372010,Kontrol,Sakarya,Erkek,1992.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0,12.0,600.0,1.0,1,1.0,1,50.0,700.0,"Meslek Lisesi, Devlet Dairesi",,,0,0.0,552.0,1,1007.0,1.0,0.0,0.0,23.0
65358198,Deney,Mus,,,,,,,,,1.0,0,,,,,Halk Egitim Merkezi (Hem),1.0,1.0,0,0.0,364.0,0,0.0,0.0,0.0,0.0,0.0
65358103,Deney,Mus,,,,,,,,,1.0,1,0.0,,,,Halk Egitim Merkezi (Hem),1.0,1.0,0,0.0,364.0,0,0.0,0.0,0.0,0.0,38.0
65986003,Kontrol,Hatay,,,,,,,,,1.0,1,1.0,0,50.0,520.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,1.0,320.0,0,0.0,0.0,1.0,1044.33,55.0
65211003,Kontrol,Denizli,Erkek,1976.0,Universite - Lisans Derecesi,0.0,,1,30.0,800.0,1.0,1,1.0,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,1.0,150.0,1,889.5,1.0,1.0,102.15,45.0
65987022,Deney,Hatay,,,,,,,,,1.0,1,1.0,1,60.0,750.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0,0,1.0,320.0,1,891.5,1.0,1.0,1021.5,38.0
65240032,Kontrol,Kayseri,Kadin,1976.0,Ilkokul (5 Yil),0.0,,,,,1.0,0,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,0.0,160.0,0,0.0,0.0,0.0,0.0,0.0
66922050,Deney,Ankara,Erkek,1989.0,Meslek Yuksekokulu,0.0,,0,60.0,800.0,1.0,0,,0,45.0,750.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,0.0,120.0,0,0.0,0.0,0.0,0.0,0.0
60409046,Deney,Istanbul,,,,,,,,,1.0,1,1.0,1,54.0,1000.0,Universite,1.0,1.0,0,0.0,360.0,1,1801.0,1.0,1.0,6639.9,49.0
65358057,Kontrol,Mus,Kadin,1974.0,Lise (Lise),0.0,,,,,1.0,0,,,,,Halk Egitim Merkezi (Hem),,,0,0.0,364.0,0,0.0,0.0,0.0,0.0,0.0
67579005,Kontrol,Istanbul,Kadin,1984.0,Lise (Lise),0.0,,1,55.0,300.0,1.0,1,1.0,1,45.0,650.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,0.0,480.0,1,887.5,1.0,0.0,0.0,49.0
67845044,Deney,Istanbul,Kadin,1992.0,Lise (Lise),0.0,,,,,1.0,0,,,,,Universite,1.0,1.0,1,0.0,350.0,0,0.0,0.0,0.0,0.0,0.0
68449003,Kontrol,Istanbul,Kadin,1985.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0,60.0,650.0,1.0,0,,0,55.0,600.0,Meslek Lisesi,,,1,1.0,220.0,0,0.0,1.0,0.0,0.0,0.0
60983003,Kontrol,Istanbul,Erkek,1983.0,2 Yillik Yuksek Ogrenim,0.0,,1,45.0,850.0,1.0,1,1.0,1,48.0,1450.0,Universite,,,1,0.0,350.0,1,2105.0,1.0,1.0,3209.97,32.0
64283001,Kontrol,Kocaeli,Erkek,1987.0,2 Yillik Yuksek Ogrenim,0.0,,0,48.0,400.0,1.0,99.0,1.0,1,999.0,300.0,Kamu Ofisi,,,1,1.0,280.0,0,0.0,0.0,1.0,1021.5,
64273018,Deney,Isparta,Kadin,1964.0,2 Yillik Yuksek Ogrenim,1.0,0.0,,,,1.0,0,,,,,Meslek Lisesi,1.0,1.0,0,0.0,198.0,0,0.0,0.0,0.0,0.0,0.0
67032065,Deney,Ankara,Kadin,1978.0,Meslek Yuksekokulu,1.0,0.0,1,30.0,650.0,1.0,1,1.0,1,60.0,750.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,1.0,300.0,1,891.5,1.0,1.0,1538.66,49.0
64336034,Deney,Kocaeli,Kadin,1962.0,Ilkokul (5 Yil),0.0,,0,70.0,400.0,1.0,0,,,,,Kamu Ofisi,1.0,1.0,1,0.0,210.0,0,0.0,0.0,0.0,0.0,0.0
66382047,Deney,Diyarbakir,Erkek,1991.0,Lise (Lise),0.0,,0,72.0,300.0,1.0,0,,0,72.0,300.0,Stk'Lar,1.0,1.0,0,0.0,600.0,0,0.0,1.0,1.0,1021.5,0.0
68386033,Deney,Istanbul,Kadin,1980.0,Universite - Lisans Derecesi,0.0,,1,60.0,800.0,1.0,0,,1,45.0,950.0,Kamu Ofisi,1.0,1.0,0,0.0,180.0,0,0.0,0.0,0.0,0.0,0.0
68444037,Deney,Istanbul,Kadin,1987.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1,75.0,540.0,1.0,1,0.0,,,,Meslek Lisesi,1.0,1.0,1,0.0,220.0,1,1.0,1.0,1.0,1021.5,25.0
65358128,Deney,Mus,Kadin,1984.0,Ilkokul (5 Yil),0.0,,,,,1.0,0,,,,,Halk Egitim Merkezi (Hem),1.0,1.0,0,0.0,364.0,0,0.0,0.0,0.0,0.0,0.0
65358129,Deney,Mus,Kadin,1982.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,,1.0,0,,,,,Halk Egitim Merkezi (Hem),1.0,1.0,0,0.0,364.0,0,0.0,0.0,0.0,0.0,0.0
64336046,Deney,Kocaeli,Kadin,1983.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,,1.0,0,,,,,Kamu Ofisi,0.0,0.0,1,0.0,210.0,0,0.0,0.0,0.0,0.0,0.0
65434002,Kontrol,Gaziantep,Erkek,1991.0,2 Yillik Yuksek Ogrenim,0.0,,,,,1.0,0,,,,,Stk'Lar,,,0,0.0,600.0,0,0.0,0.0,0.0,0.0,0.0
65461016,Deney,Tekirdag,Erkek,1975.0,Ilkokul (5 Yil),0.0,,0,60.0,540.0,1.0,0,,1,60.0,600.0,Meslek Lisesi,0.0,0.0,0,0.0,75.0,0,0.0,1.0,0.0,0.0,0.0
64295040,Deney,Manisa,Kadin,1989.0,Lise (Lise),0.0,,1,77.0,220.0,1.0,1,1.0,1,60.0,700.0,Meslek Lisesi,0.0,0.0,0,1.0,300.0,1,5.0,1.0,1.0,1055.55,43.0
62617010,Kontrol,Kayseri,Kadin,1980.0,Lise (Lise),0.0,,1,48.0,680.0,1.0,1,1.0,1,48.0,700.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,0.0,180.0,1,687.61,1.0,1.0,1165.66,38.0
64336001,Kontrol,Kocaeli,Kadin,1988.0,Universite - Lisans Derecesi,0.0,,,,,1.0,0,,,,,Kamu Ofisi,,,1,0.0,210.0,0,0.0,0.0,0.0,0.0,0.0
68158030,Kontrol,Ankara,Kadin,1983.0,Universite - Lisans Derecesi,0.0,,1,48.0,2000.0,1.0,1,1.0,1,43.0,1000.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,1.0,300.0,1,623.67,1.0,1.0,4119.05,49.0
67577024,Kontrol,Istanbul,Kadin,1987.0,2 Yillik Yuksek Ogrenim,0.0,,,,,1.0,1,1.0,1,40.0,800.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,0.0,480.0,1,888.5,1.0,0.0,0.0,45.0
64067018,Kontrol,Elazig,Erkek,1980.0,Lise (Lise),0.0,,0,56.0,400.0,1.0,0,,1,40.0,750.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,0.0,160.0,0,0.0,1.0,0.0,0.0,0.0
64345008,Kontrol,Kocaeli,Erkek,1980.0,Ilkokul (5 Yil),0.0,,,,,0.0,,,,,,Kamu Ofisi,,,0,0.0,208.0,1,1390.35,1.0,1.0,2787.45,
67577037,Deney,Istanbul,Kadin,1978.0,Universite - Lisans Derecesi,0.0,,1,48.0,800.0,1.0,1,1.0,1,45.0,2000.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0,1,0.0,480.0,1,2105.0,1.0,1.0,6540.64,45.0
65240028,Kontrol,Kayseri,Kadin,1992.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,,1.0,0,,0,60.0,400.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,0.0,160.0,0,0.0,0.0,0.0,0.0,0.0
64295016,Kontrol,Manisa,Kadin,1992.0,Lise (Lise),0.0,,,,,1.0,1,1.0,1,45.0,700.0,Meslek Lisesi,,,0,1.0,300.0,1,448.25,1.0,1.0,1552.68,45.0
64392024,Deney,Sakarya,Erkek,1987.0,Ilkokul (5 Yil),0.0,,1,60.0,850.0,1.0,1,1.0,1,45.0,800.0,"Kamu Ofisi, Meslek Lisesi",1.0,1.0,0,0.0,550.0,1,891.5,0.0,1.0,204.3,34.0
64260040,Deney,Bayburt,Kadin,1968.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,,1.0,0,,,,,Halk Egitim Merkezi (Hem),1.0,1.0,0,0.0,352.0,0,0.0,0.0,0.0,0.0,0.0
64344032,Deney,Kocaeli,Kadin,1983.0,Universite - Lisans Derecesi,0.0,,,,,1.0,1,1.0,1,24.0,750.0,Kamu Ofisi,1.0,1.0,1,0.0,160.0,1,5.0,1.0,0.0,0.0,69.0
67703002,Kontrol,Ankara,Erkek,1979.0,Lise (Lise),0.0,,1,48.0,,1.0,1,1.0,1,50.0,100.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,1.0,300.0,1,891.5,1.0,1.0,1606.29,68.0
67803006,Kontrol,Istanbul,Kadin,1992.0,Ortaokul/ Ortaokul (8 Yil),1.0,1.0,1,48.0,200.0,1.0,1,1.0,1,65.0,1000.0,Ortaokul (Universite),,,0,0.0,528.0,1,860.95,1.0,1.0,1959.17,43.0
67579048,Deney,Istanbul,Erkek,1987.0,2 Yillik Yuksek Ogrenim,0.0,,,,,1.0,1,1.0,1,40.0,706.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,1,0.0,480.0,1,891.5,1.0,1.0,1050.0,50.0
67700013,Kontrol,Istanbul,Erkek,1982.0,Universite - Lisans Derecesi,0.0,,1,8.0,800.0,1.0,1,0.0,1,48.0,850.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,0.0,288.0,0,0.0,0.0,0.0,0.0,38.0
65480029,Deney,Kirikkale,Erkek,1992.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0,70.0,450.0,1.0,1,1.0,0,72.0,360.0,Meslek Lisesi,1.0,1.0,0,0.0,300.0,0,0.0,0.0,1.0,1021.5,38.0
68233037,Deney,Eskisehir,Kadin,1980.0,Universite - Lisans Derecesi,0.0,,,,,1.0,1,1.0,1,54.0,658.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,1,1.0,440.0,1,891.5,1.0,1.0,1280.28,23.0
66382004,Kontrol,Diyarbakir,Erkek,1986.0,Lise (Lise),0.0,,1,63.0,1500.0,1.0,0,,0,70.0,600.0,Stk'Lar,,,0,0.0,600.0,0,0.0,0.0,0.0,0.0,0.0
64336036,Deney,Kocaeli,Kadin,1965.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,,1.0,0,,0,50.0,650.0,Kamu Ofisi,1.0,1.0,1,0.0,210.0,0,0.0,0.0,0.0,0.0,0.0
67826048,Deney,Istanbul,Erkek,1987.0,Meslek Yuksekokulu,0.0,,1,70.0,850.0,0.0,,,,,,Ortaokul (Universite),1.0,1.0,0,0.0,350.0,0,0.0,0.0,1.0,1050.0,
67786045,Deney,Istanbul,,,,,,,,,1.0,1,1.0,1,72.0,500.0,Ortaokul (Universite),0.0,0.0,0,0.0,350.0,1,448.4,0.0,1.0,510.9,50.0
63066040,Deney,Istanbul,Erkek,1989.0,2 Yillik Yuksek Ogrenim,0.0,,0,60.0,600.0,1.0,1,1.0,1,48.0,700.0,Universite,0.0,0.0,0,0.0,360.0,1,912.94,1.0,0.0,0.0,43.0
67683036,Deney,Istanbul,Kadin,1971.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,,1.0,0,,0,66.0,700.0,Ortaokul (Universite),1.0,1.0,0,0.0,250.0,0,0.0,0.0,0.0,0.0,0.0
64337013,Kontrol,Kocaeli,Kadin,1972.0,Ilkokul (5 Yil),1.0,0.0,1,48.0,750.0,1.0,0,,,,,Kamu Ofisi,,,1,0.0,210.0,1,269.95,1.0,0.0,0.0,0.0
65749017,Kontrol,Eskisehir,Erkek,1988.0,Universite - Lisans Derecesi,0.0,,,,,1.0,1,1.0,0,20.0,400.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,0.0,760.0,0,0.0,1.0,0.0,0.0,25.0
66922012,Kontrol,Ankara,,,,,,,,,1.0,1,1.0,1,50.0,2000.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,0.0,120.0,1,2105.0,1.0,1.0,2743.8,45.0
64352008,Kontrol,Kocaeli,Kadin,1969.0,Ilkokul (5 Yil),0.0,,,,,1.0,0,,,,,Kamu Ofisi,,,1,0.0,160.0,0,0.0,1.0,0.0,0.0,0.0
65240006,Kontrol,Kayseri,Erkek,1987.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,,0.0,,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,0.0,160.0,0,0.0,0.0,0.0,0.0,
65753019,Kontrol,Eskisehir,Kadin,1986.0,Lise (Lise),0.0,,1,56.0,770.0,1.0,1,0.0,1,48.0,770.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,1.0,400.0,1,1048.6,1.0,1.0,1328.7,
68304033,Kontrol,Hatay,Erkek,1984.0,Lise (Lise),0.0,,,,,1.0,0,,1,54.0,680.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,1.0,320.0,1,2.0,1.0,1.0,1021.5,0.0
67803045,Deney,Istanbul,Kadin,1981.0,Lise (Lise),0.0,,1,45.0,450.0,1.0,0,,1,52.0,400.0,Ortaokul (Universite),0.0,0.0,0,0.0,528.0,0,0.0,0.0,0.0,0.0,0.0
68449028,Deney,Istanbul,Kadin,1979.0,Meslek Yuksekokulu,0.0,,1,50.0,900.0,1.0,1,1.0,1,60.0,1000.0,Meslek Lisesi,1.0,1.0,1,1.0,220.0,1,981.79,1.0,0.0,0.0,43.0
64248021,Deney,Izmir,Erkek,1973.0,Lise (Lise),0.0,,1,60.0,700.0,1.0,0,,1,45.0,800.0,Meslek Lisesi,1.0,1.0,1,1.0,160.0,1,3.0,0.0,1.0,1021.5,0.0
64353007,Kontrol,Kocaeli,Kadin,1981.0,2 Yillik Yuksek Ogrenim,0.0,,1,70.0,600.0,1.0,0,,1,50.0,200.0,Kamu Ofisi,,,1,0.0,160.0,0,0.0,0.0,0.0,0.0,0.0
67842040,Deney,Istanbul,Kadin,1989.0,Meslek Yuksekokulu,0.0,,0,60.0,650.0,1.0,0,,,,,Universite,1.0,1.0,1,0.0,350.0,0,0.0,0.0,0.0,0.0,0.0
64068046,Deney,Elazig,Kadin,1981.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,,1.0,0,,0,70.0,650.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,0.0,160.0,0,0.0,0.0,0.0,0.0,0.0
65461008,Kontrol,Tekirdag,Erkek,1975.0,Ilkokul (5 Yil),0.0,,0,82.0,850.0,1.0,1,1.0,0,70.0,800.0,Meslek Lisesi,,,0,0.0,75.0,0,0.0,0.0,1.0,1063.41,16.0
66891047,Deney,Antalya,Kadin,1974.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1,48.0,710.0,1.0,0,,1,45.0,750.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0,0,0.0,560.0,1,4.0,0.0,1.0,1026.0,0.0
66451045,Deney,Diyarbakir,Kadin,1968.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1,48.0,11.0,1.0,0,,1,45.0,99999.0,Stk'Lar,0.0,0.0,0,0.0,600.0,0,0.0,0.0,0.0,0.0,0.0
67289070,Deney,Ankara,Kadin,1984.0,Lise (Lise),0.0,,1,9.0,750.0,1.0,1,0.0,0,60.0,800.0,Kamu Ofisi,0.0,0.0,1,1.0,300.0,0,0.0,0.0,0.0,0.0,45.0
64282031,Deney,Kocaeli,Kadin,1977.0,2 Yillik Yuksek Ogrenim,0.0,,1,60.0,750.0,1.0,0,,1,72.0,700.0,Kamu Ofisi,1.0,1.0,1,1.0,280.0,0,0.0,0.0,0.0,0.0,0.0
65480009,Kontrol,Kirikkale,Erkek,1991.0,Meslek Yuksekokulu,0.0,,,,,1.0,0,,,,,Meslek Lisesi,,,0,0.0,300.0,1,2.0,1.0,1.0,1638.54,0.0
64295020,Kontrol,Manisa,Kadin,1980.0,Lise (Lise),0.0,,1,48.0,800.0,1.0,0,,0,50.0,500.0,,,,0,,,0,0.0,0.0,0.0,0.0,0.0
64248029,Deney,Izmir,Kadin,1987.0,Universite - Lisans Derecesi,0.0,,1,50.0,600.0,1.0,1,0.0,0,10.0,300.0,Meslek Lisesi,1.0,0.0,1,1.0,160.0,0,0.0,0.0,0.0,0.0,49.0
65686007,Kontrol,Gaziantep,,,,,,,,,1.0,1,1.0,1,28.0,600.0,Universite,,,0,0.0,600.0,1,256.15,1.0,1.0,1439.99,43.0
61177029,Deney,Kayseri,Kadin,1981.0,2 Yillik Yuksek Ogrenim,0.0,,1,60.0,700.0,1.0,1,1.0,1,30.0,700.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,1.0,150.0,1,5.0,1.0,0.0,0.0,69.0
65459011,Kontrol,Tekirdag,Erkek,1983.0,Lise (Lise),0.0,,,,,1.0,1,1.0,1,40.0,1500.0,Halk Egitim Merkezi (Hem),,,0,1.0,320.0,0,0.0,0.0,0.0,0.0,55.0
65749036,Deney,Eskisehir,Erkek,1982.0,Lise (Lise),1.0,0.0,0,30.0,1000.0,1.0,1,1.0,1,54.0,720.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0,1,0.0,760.0,1,887.5,0.0,0.0,0.0,49.0
67577025,Kontrol,Istanbul,Kadin,1992.0,Lise (Lise),0.0,,,,,1.0,1,1.0,1,72.0,700.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,0.0,480.0,1,448.25,1.0,1.0,1021.5,43.0
67845022,Kontrol,Istanbul,Kadin,1992.0,Lise (Lise),0.0,,0,60.0,450.0,1.0,1,1.0,0,60.0,900.0,Universite,,,1,0.0,350.0,1,832.4,1.0,1.0,1021.5,50.0
65984066,Deney,Hatay,Kadin,1977.0,Ilkokul (5 Yil),0.0,,,,,1.0,0,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,0.0,560.0,0,0.0,0.0,0.0,0.0,0.0
67289074,Deney,Ankara,Kadin,1971.0,Lise (Lise),0.0,,,,,1.0,0,,1,40.0,1000.0,Kamu Ofisi,1.0,1.0,1,1.0,300.0,0,0.0,0.0,0.0,0.0,0.0
67460041,Deney,Istanbul,Kadin,1986.0,Ilkokul (5 Yil),0.0,,,,,1.0,0,,1,65.0,300.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,1,0.0,480.0,0,0.0,0.0,0.0,0.0,0.0
65497018,Deney,Kirikkale,Erkek,1983.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,,1.0,0,,1,60.0,1000.0,Meslek Lisesi,0.0,0.0,0,0.0,300.0,1,161.33,1.0,0.0,0.0,0.0
65461022,Deney,Tekirdag,Erkek,1970.0,Ilkokul (5 Yil),1.0,1.0,1,80.0,1000.0,1.0,1,1.0,1,45.0,630.0,Meslek Lisesi,1.0,1.0,0,0.0,75.0,0,0.0,0.0,0.0,0.0,51.0
65476016,Kontrol,Eskisehir,Erkek,1984.0,Meslek Yuksekokulu,0.0,,1,100.0,900.0,1.0,1,1.0,1,48.0,1500.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,0.0,600.0,1,1060.0,1.0,1.0,1500.26,55.0
64364010,Kontrol,Sakarya,Erkek,1987.0,Lise (Lise),1.0,1.0,0,48.0,600.0,1.0,1,0.0,1,48.0,630.0,"Meslek Lisesi, Devlet Dairesi",,,0,0.0,550.0,0,0.0,1.0,0.0,0.0,23.0
65882013,Kontrol,Usak,Kadin,1969.0,Meslek Yuksekokulu,0.0,,1,48.0,,1.0,0,,,,,Meslek Lisesi,,,0,0.0,184.0,0,0.0,0.0,1.0,1055.55,0.0
64357034,Kontrol,Trabzon,Erkek,1989.0,Lise (Lise),0.0,,1,48.0,750.0,0.0,,,,,,Kamu Ofisi,,,0,0.0,180.0,1,596.0,1.0,1.0,851.25,
