id,kursu_veren_kurum,kursu_tamamlama_durumu,sertifika_alma_durumu
65043008,Kamu Ofisi,,
67842045,Universite,1.0,1.0
67034026,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65749038,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64358021,Meslek Lisesi,0.0,0.0
67700007,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
63066011,Universite,,
64431035,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
66837001,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67803048,Ortaokul (Universite),1.0,1.0
64282039,Kamu Ofisi,1.0,1.0
64358007,Meslek Lisesi,,
67460031,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
67034062,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65988015,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67843019,Universite,,
64357046,Kamu Ofisi,,
64068040,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65476001,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67845034,Universite,1.0,1.0
67845035,Universite,1.0,1.0
67573022,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64296040,Mesleki Egitim Ve Ogretim Merkezi (Mem),1.0,1.0
64284007,Meslek Lisesi,,
64343003,Kamu Ofisi,,
64298030,Meslek Lisesi,1.0,1.0
65459023,Halk Egitim Merkezi (Hem),1.0,1.0
67288037,Kamu Ofisi,1.0,1.0
68158071,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67826036,Ortaokul (Universite),0.0,0.0
66922033,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67845013,Universite,,
67288035,Kamu Ofisi,0.0,0.0
65043047,Kamu Ofisi,1.0,1.0
65686005,Universite,,
67843005,Universite,,
68158012,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64247036,Meslek Lisesi,1.0,1.0
61177033,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67034063,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64337011,Kamu Ofisi,,
65211010,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65240103,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65984044,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65043009,Kamu Ofisi,,
65882009,Meslek Lisesi,,
64356036,Kamu Ofisi,1.0,1.0
62617011,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65434001,Stk'Lar,,
64356004,Kamu Ofisi,,
67288015,Kamu Ofisi,,
65473001,Meslek Lisesi,,
65240068,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68158024,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68386029,Kamu Ofisi,1.0,1.0
64296041,Mesleki Egitim Ve Ogretim Merkezi (Mem),0.0,0.0
65984078,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68386013,Kamu Ofisi,,
68097025,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67786021,Ortaokul (Universite),,
67843042,Universite,1.0,1.0
67034040,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64392023,"Kamu Ofisi, Meslek Lisesi",1.0,1.0
64357079,Kamu Ofisi,0.0,0.0
64260049,Halk Egitim Merkezi (Hem),1.0,1.0
68386019,Kamu Ofisi,,
62617002,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68386016,Kamu Ofisi,,
68096025,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65240078,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
64353002,Kamu Ofisi,,
66542019,Meslek Lisesi,,
68386014,Kamu Ofisi,,
65240059,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67034018,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64346036,Kamu Ofisi,0.0,0.0
66303009,Meslek Lisesi,,
68158059,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
68441039,Kamu Ofisi,1.0,1.0
68302015,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65480010,Meslek Lisesi,,
68405002,Kamu Ofisi,,
64300040,Meslek Lisesi,0.0,0.0
64281020,Meslek Lisesi,,
68441027,Kamu Ofisi,1.0,1.0
67034007,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65211027,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
64174030,Universite,1.0,1.0
65882025,Meslek Lisesi,1.0,1.0
67703031,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
66922070,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68097036,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64282033,Kamu Ofisi,1.0,1.0
60984002,Universite,,
65493022,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64392029,"Kamu Ofisi, Meslek Lisesi",1.0,1.0
64329011,Kamu Ofisi,,
64431021,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67034035,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68233049,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65358154,Halk Egitim Merkezi (Hem),1.0,1.0
59026009,Kamu Ofisi,,
65493015,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64281039,Meslek Lisesi,1.0,1.0
64352013,Kamu Ofisi,,
64300028,Meslek Lisesi,1.0,1.0
65984088,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68097058,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
67786012,Ortaokul (Universite),,
67407023,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
65240079,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64297032,Mesleki Egitim Ve Ogretim Merkezi (Mem),0.0,0.0
65042023,Kamu Ofisi,,
66922046,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67288039,Kamu Ofisi,1.0,1.0
68402003,Kamu Ofisi,,
65988011,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68097050,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64186024,Universite,,
61177007,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65986024,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65240104,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65984037,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67034038,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
60409029,Universite,0.0,0.0
67289011,Kamu Ofisi,,
64361028,Meslek Lisesi,,
64236008,Universite,,
64373039,"Kamu Ofisi, Meslek Lisesi",1.0,1.0
65749003,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66891029,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
66809036,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67700047,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68119024,Ozel Isletme,1.0,1.0
67700006,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68158063,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64344035,Kamu Ofisi,1.0,1.0
67786024,Ortaokul (Universite),,
64372024,"Meslek Lisesi, Devlet Dairesi",0.0,0.0
64298007,Meslek Lisesi,,
64372006,"Meslek Lisesi, Devlet Dairesi",,
68119006,Ozel Isletme,,
60984006,Universite,,
64345024,Kamu Ofisi,1.0,1.0
67460018,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67577029,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68444047,Meslek Lisesi,1.0,1.0
64346015,Kamu Ofisi,,
68233007,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68097069,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68304067,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65883023,Meslek Lisesi,1.0,1.0
68119004,Ozel Isletme,,
64338030,Kamu Ofisi,1.0,1.0
63066039,Universite,1.0,1.0
67034008,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
60984017,Universite,0.0,0.0
65294002,Universite,,
64373034,"Kamu Ofisi, Meslek Lisesi",1.0,1.0
68097017,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65493031,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
68097057,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65358139,Halk Egitim Merkezi (Hem),1.0,1.0
60929013,Universite,,
64356031,Kamu Ofisi,1.0,1.0
64338004,Kamu Ofisi,,
60983023,Universite,0.0,0.0
65984034,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67032052,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68158047,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68444019,Meslek Lisesi,,
64336020,Kamu Ofisi,,
65240095,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
68096018,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64297012,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
67683008,Ortaokul (Universite),,
66891040,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65293019,Universite,,
68119028,Ozel Isletme,1.0,1.0
65987015,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65686016,Universite,,
65986025,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
66809027,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65753001,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65358121,Halk Egitim Merkezi (Hem),1.0,1.0
64283040,Kamu Ofisi,1.0,1.0
67843008,Universite,,
64284018,Meslek Lisesi,1.0,1.0
66382014,Stk'Lar,,
67703029,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64373018,"Kamu Ofisi, Meslek Lisesi",,
64284009,Meslek Lisesi,,
65481005,Meslek Lisesi,,
64361015,Meslek Lisesi,1.0,1.0
65987023,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68158014,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67407046,Mesleki Egitim Ve Ogretim Merkezi (Mem),1.0,1.0
67843037,Universite,0.0,0.0
65687026,Universite,1.0,1.0
65686023,Universite,1.0,1.0
67700022,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65436011,Meslek Lisesi,,
67289027,Kamu Ofisi,,
67842044,Universite,0.0,0.0
67843044,Universite,1.0,1.0
67460003,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64244013,Meslek Lisesi,1.0,1.0
60983005,Universite,,
66451030,Stk'Lar,1.0,1.0
67799030,Ortaokul (Universite),1.0,1.0
65434006,Stk'Lar,,
68097014,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67032080,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68449029,Meslek Lisesi,1.0,1.0
68302039,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
66922002,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65240004,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64347013,Kamu Ofisi,0.0,0.0
65988003,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65461011,Meslek Lisesi,,
68402023,Kamu Ofisi,,
65987005,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65042028,Kamu Ofisi,1.0,1.0
67703030,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65461004,Meslek Lisesi,,
64356028,Kamu Ofisi,0.0,0.0
65294040,Universite,1.0,1.0
64260035,Halk Egitim Merkezi (Hem),0.0,0.0
68119016,Ozel Isletme,,
65481009,Meslek Lisesi,,
67032059,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
62617023,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
67032007,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64431039,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64067047,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65687011,Universite,,
67034066,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64296014,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
64431049,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67032049,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64356040,Kamu Ofisi,1.0,1.0
64356008,Kamu Ofisi,,
67032077,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65240077,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
59026013,Kamu Ofisi,,
65749009,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65988012,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67573043,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64067022,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68232033,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68301006,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65461027,Meslek Lisesi,0.0,0.0
64283002,Kamu Ofisi,,
65473011,Meslek Lisesi,,
64353033,Kamu Ofisi,1.0,1.0
67573023,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67577018,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68304053,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
67289066,Kamu Ofisi,0.0,0.0
65753022,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64337048,Kamu Ofisi,1.0,1.0
64346012,Kamu Ofisi,,
64346007,Kamu Ofisi,,
65687039,Universite,0.0,0.0
66837022,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67577049,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68357019,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65883025,Meslek Lisesi,0.0,0.0
68301023,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68097020,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67289060,Kamu Ofisi,1.0,1.0
64282003,Kamu Ofisi,,
64281012,Meslek Lisesi,,
68386003,Kamu Ofisi,,
68158075,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65461026,Meslek Lisesi,0.0,0.0
64281009,Meslek Lisesi,,
62617017,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64283015,Kamu Ofisi,,
64431023,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66809025,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64244034,Meslek Lisesi,0.0,0.0
60409031,Universite,0.0,0.0
68441047,Kamu Ofisi,1.0,1.0
67577034,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68096017,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66891020,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64283031,Kamu Ofisi,1.0,1.0
64345009,Kamu Ofisi,,
64338011,Kamu Ofisi,,
66382040,Stk'Lar,0.0,0.0
67842021,Universite,,
67786014,Ortaokul (Universite),,
67700001,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64263019,Halk Egitim Merkezi (Hem),,
67032015,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67577011,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67845049,Universite,1.0,1.0
66891013,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67799002,Ortaokul (Universite),,
65461007,Meslek Lisesi,,
65434026,Stk'Lar,1.0,0.0
68441009,Kamu Ofisi,,
67289043,Kamu Ofisi,1.0,1.0
65687001,Universite,,
67805023,Ortaokul (Universite),1.0,1.0
68097063,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67845005,Universite,,
67573046,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64297015,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
66837034,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64298010,Meslek Lisesi,,
62617004,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65293005,Universite,,
65496005,Meslek Lisesi,,
68232019,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66542031,Meslek Lisesi,1.0,1.0
64353014,Kamu Ofisi,,
68096016,,,
67703022,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64357040,Kamu Ofisi,,
67032048,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
66922023,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67799035,Ortaokul (Universite),,
68096033,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64336008,Kamu Ofisi,,
67289036,Kamu Ofisi,,
67845011,Universite,,
64264023,Kamu Ofisi,1.0,1.0
64300001,Meslek Lisesi,,
65358005,Halk Egitim Merkezi (Hem),,
67845031,Universite,1.0,1.0
60929014,Universite,,
65480019,Meslek Lisesi,1.0,1.0
66264025,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64262038,Halk Egitim Merkezi (Hem),1.0,1.0
68232026,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
64262022,Halk Egitim Merkezi (Hem),,
66809041,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65986028,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65481011,Meslek Lisesi,,
64343006,Kamu Ofisi,,
68158058,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
67034001,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65211002,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64364021,"Meslek Lisesi, Devlet Dairesi",0.0,0.0
65984005,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65459020,Halk Egitim Merkezi (Hem),1.0,1.0
65883011,Meslek Lisesi,,
65294001,Universite,,
68402011,Kamu Ofisi,,
60409018,Universite,,
64300003,Meslek Lisesi,,
65984015,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65358135,Halk Egitim Merkezi (Hem),1.0,1.0
65240049,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66922037,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64392003,"Kamu Ofisi, Meslek Lisesi",,
64343012,Kamu Ofisi,,
68402038,Kamu Ofisi,1.0,1.0
64209018,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
68441044,Kamu Ofisi,0.0,0.0
64431010,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66922043,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67573033,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64338013,Kamu Ofisi,,
68441017,Kamu Ofisi,,
65749035,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
66809029,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67826022,Ortaokul (Universite),,
65294015,Universite,,
68158010,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67799018,Ortaokul (Universite),,
67289003,Kamu Ofisi,,
67460006,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67826042,Ortaokul (Universite),1.0,1.0
68096031,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64260004,Halk Egitim Merkezi (Hem),,
66086031,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65493047,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64282037,Kamu Ofisi,1.0,1.0
64295002,Meslek Lisesi,,
65686039,Universite,1.0,1.0
67460028,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
68097056,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
62617013,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67289034,Kamu Ofisi,,
64282009,Kamu Ofisi,,
68097051,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
60929017,Universite,0.0,0.0
65043040,Kamu Ofisi,1.0,1.0
64300006,Meslek Lisesi,,
67289054,Kamu Ofisi,0.0,0.0
67032021,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67034045,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64281007,Meslek Lisesi,,
68158008,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66922044,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65988019,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67842049,Universite,0.0,0.0
67032070,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67703021,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65240102,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67577030,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68158073,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64343009,Kamu Ofisi,,
68405049,Kamu Ofisi,1.0,1.0
64264011,Kamu Ofisi,,
67683049,Ortaokul (Universite),1.0,0.0
64068042,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
64346038,Kamu Ofisi,0.0,0.0
65987033,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
65687010,Universite,,
65042049,Kamu Ofisi,1.0,1.0
68444031,Meslek Lisesi,0.0,0.0
67289061,Kamu Ofisi,1.0,1.0
64247032,Meslek Lisesi,1.0,1.0
67032029,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68096037,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64068034,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
65753024,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65882029,Meslek Lisesi,1.0,1.0
66891036,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
59026037,Kamu Ofisi,0.0,0.0
68449024,Meslek Lisesi,,
68158068,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
66922067,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65476042,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64067007,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65987010,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67288026,Kamu Ofisi,0.0,0.0
64336007,Kamu Ofisi,,
65984087,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67288024,Kamu Ofisi,0.0,0.0
65687009,Universite,,
65461020,Meslek Lisesi,1.0,1.0
65358020,Halk Egitim Merkezi (Hem),,
64373025,"Kamu Ofisi, Meslek Lisesi",1.0,1.0
66809017,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64364014,"Meslek Lisesi, Devlet Dairesi",0.0,0.0
68158067,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64343001,Kamu Ofisi,,
68097012,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67799033,Ortaokul (Universite),1.0,1.0
64357021,Kamu Ofisi,,
64347016,Kamu Ofisi,1.0,1.0
64284006,Meslek Lisesi,,
65358196,Halk Egitim Merkezi (Hem),1.0,1.0
65232010,,,
64209037,Mesleki Egitim Ve Ogretim Merkezi (Mem),1.0,1.0
65358038,Halk Egitim Merkezi (Hem),,
67845038,Universite,1.0,1.0
66922049,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64338003,Kamu Ofisi,,
64353015,Kamu Ofisi,,
65882034,Meslek Lisesi,1.0,1.0
64174007,Universite,1.0,1.0
68405050,Kamu Ofisi,0.0,0.0
68386049,Kamu Ofisi,1.0,1.0
68233039,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67289016,Kamu Ofisi,,
64373032,"Kamu Ofisi, Meslek Lisesi",0.0,0.0
68302002,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64262044,Halk Egitim Merkezi (Hem),1.0,1.0
68158053,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
59026010,Kamu Ofisi,,
64283037,Kamu Ofisi,1.0,1.0
64361005,Meslek Lisesi,,
64262045,Halk Egitim Merkezi (Hem),1.0,1.0
65043004,Kamu Ofisi,,
65686030,Universite,1.0,1.0
65358073,Halk Egitim Merkezi (Hem),,
67289069,Kamu Ofisi,1.0,1.0
68119027,Ozel Isletme,1.0,1.0
65987032,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
66809049,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65211030,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67032055,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
66922001,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68158042,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67683042,Ortaokul (Universite),1.0,1.0
64298019,Meslek Lisesi,,
65687029,Universite,1.0,1.0
65687008,Universite,,
68357016,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67407009,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
68301028,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
