id,takip_anket_tamamlama,takip_son_4_hafta_gelir,takip_hafta_20+_calisma,takip_sgk_kaydi,takip_haftalik_calisma_saat_ort,takip_aylik_gelir_ort
66451010,1.0,0.0,,0.0,98.0,650.0
65358114,0.0,,,,,
65753032,1.0,1.0,1.0,1.0,48.0,700.0
65984024,1.0,0.0,,0.0,40.0,200.0
66451040,1.0,0.0,,0.0,54.0,600.0
65753012,1.0,1.0,1.0,1.0,50.0,700.0
65042012,1.0,1.0,1.0,1.0,40.0,800.0
64431003,1.0,0.0,,1.0,50.0,1000.0
65459026,1.0,0.0,,0.0,72.0,200.0
67842034,1.0,1.0,1.0,1.0,45.0,700.0
65687003,1.0,0.0,,,,
64431051,1.0,1.0,1.0,1.0,60.0,800.0
64186004,1.0,1.0,1.0,1.0,40.0,1200.0
63066034,1.0,1.0,0.0,0.0,60.0,600.0
68097007,1.0,0.0,,1.0,50.0,680.0
67700008,1.0,1.0,1.0,1.0,42.0,1000.0
68233027,1.0,0.0,,1.0,48.0,850.0
68158040,0.0,,,,,
64174011,1.0,0.0,,,,
64295010,1.0,1.0,0.0,1.0,60.0,650.0
65042046,1.0,1.0,1.0,1.0,60.0,900.0
63066030,1.0,1.0,1.0,1.0,50.0,750.0
65459008,1.0,0.0,,0.0,30.0,600.0
67826009,1.0,0.0,,1.0,45.0,650.0
64347007,1.0,0.0,,0.0,40.0,750.0
68405001,1.0,1.0,1.0,,,
65987014,1.0,1.0,1.0,0.0,48.0,500.0
68386026,0.0,,,,,
68386025,1.0,0.0,,0.0,72.0,400.0
64262039,1.0,0.0,,,,
65481019,1.0,0.0,,0.0,70.0,1100.0
65358168,1.0,0.0,,,,
64352032,1.0,0.0,,,,
68441032,1.0,1.0,1.0,1.0,50.0,900.0
62617014,1.0,0.0,,,,
65753018,1.0,0.0,,1.0,60.0,620.0
68441042,1.0,0.0,,0.0,45.0,800.0
65882006,1.0,0.0,,0.0,40.0,350.0
67407015,0.0,,,,,
64068006,1.0,1.0,0.0,,,
65480014,1.0,1.0,1.0,1.0,56.0,500.0
64336002,1.0,1.0,1.0,1.0,70.0,750.0
67845004,1.0,0.0,,1.0,54.0,600.0
63066009,0.0,,,,,
64346032,1.0,0.0,,1.0,48.0,400.0
64337020,1.0,0.0,,0.0,84.0,300.0
66542024,1.0,1.0,1.0,1.0,55.0,700.0
67032038,1.0,0.0,,,,
64186033,1.0,1.0,1.0,1.0,50.0,1000.0
64358032,1.0,1.0,1.0,1.0,72.0,550.0
60409006,1.0,0.0,,0.0,70.0,200.0
65461002,1.0,1.0,0.0,1.0,50.0,700.0
64347021,1.0,0.0,,0.0,72.0,400.0
68441021,1.0,0.0,,1.0,48.0,500.0
65474025,1.0,0.0,,1.0,50.0,700.0
67843017,1.0,1.0,1.0,0.0,10.0,800.0
65882005,1.0,0.0,,,,
65043035,1.0,0.0,,1.0,40.0,600.0
68304023,1.0,0.0,,0.0,60.0,540.0
65753048,1.0,1.0,1.0,1.0,999.0,660.0
65687027,0.0,,,,,
64353005,1.0,0.0,,,,
64329012,1.0,0.0,,0.0,999.0,99999.0
64244035,1.0,0.0,,1.0,55.0,500.0
67786046,1.0,0.0,,0.0,42.0,800.0
68302040,1.0,1.0,1.0,0.0,60.0,720.0
64283009,1.0,0.0,,0.0,44.0,350.0
65358158,1.0,0.0,,,,
67799049,1.0,0.0,,1.0,50.0,99999.0
64236014,0.0,,,,,
64431059,1.0,1.0,1.0,1.0,59.0,750.0
67843040,1.0,0.0,,0.0,36.0,600.0
64357033,1.0,0.0,,,,
65043030,1.0,0.0,,,,
65043034,1.0,0.0,,,,
65493027,1.0,1.0,1.0,1.0,45.0,800.0
67288025,1.0,1.0,1.0,1.0,48.0,750.0
65473016,1.0,0.0,,0.0,36.0,400.0
64273015,1.0,0.0,,,,
64068012,1.0,0.0,,,,
64347003,1.0,1.0,1.0,0.0,48.0,1200.0
68386041,1.0,1.0,1.0,1.0,66.0,700.0
64337026,1.0,0.0,,0.0,40.0,600.0
65459017,1.0,0.0,,0.0,18.0,400.0
64336016,1.0,0.0,,0.0,50.0,300.0
64354019,1.0,0.0,,,,
65883015,1.0,0.0,,1.0,48.0,100.0
66382003,1.0,0.0,,,,
65749022,0.0,,,,,
64343039,1.0,1.0,1.0,1.0,48.0,700.0
65986022,1.0,1.0,1.0,1.0,56.0,600.0
68233040,1.0,0.0,,,,
68405018,1.0,0.0,,1.0,48.0,1000.0
65358047,0.0,,,,,
68402043,1.0,0.0,,0.0,55.0,80.0
67289039,1.0,1.0,1.0,1.0,45.0,700.0
64329033,1.0,0.0,,1.0,24.0,480.0
64357042,1.0,0.0,,,,
65986030,1.0,0.0,,1.0,25.0,1000.0
64431015,1.0,1.0,1.0,1.0,50.0,800.0
64354035,1.0,0.0,,0.0,60.0,630.0
65358008,1.0,0.0,,,,
68097027,1.0,1.0,1.0,1.0,45.0,1000.0
68304093,1.0,0.0,,0.0,24.0,640.0
68233023,1.0,0.0,,0.0,70.0,450.0
67703004,1.0,1.0,1.0,1.0,48.0,99999.0
67289063,1.0,1.0,1.0,1.0,55.0,750.0
64345001,1.0,1.0,1.0,1.0,45.0,790.0
65984097,1.0,0.0,,,,
64282004,1.0,0.0,,,,
67786035,1.0,0.0,,,,
67460014,1.0,0.0,,0.0,45.0,720.0
64343027,1.0,1.0,1.0,1.0,40.0,700.0
68441007,1.0,0.0,,1.0,60.0,1000.0
64300005,1.0,0.0,,0.0,40.0,350.0
64260025,1.0,0.0,,,,
64284030,1.0,0.0,,0.0,48.0,700.0
64273007,1.0,0.0,,1.0,60.0,650.0
65882021,1.0,0.0,,0.0,70.0,650.0
68302034,1.0,1.0,0.0,0.0,40.0,400.0
68302049,1.0,1.0,0.0,0.0,72.0,500.0
64236013,1.0,1.0,1.0,1.0,42.0,1000.0
68301013,1.0,0.0,,0.0,56.0,400.0
64346039,1.0,1.0,1.0,1.0,40.0,750.0
68158069,1.0,0.0,,1.0,40.0,1000.0
64174003,1.0,1.0,1.0,1.0,49.0,1000.0
64338020,1.0,1.0,1.0,1.0,60.0,870.0
67799043,1.0,0.0,,1.0,999.0,750.0
65358052,1.0,0.0,,,,
64330028,1.0,0.0,,1.0,48.0,800.0
65358055,1.0,0.0,,,,
66303030,1.0,1.0,1.0,1.0,42.0,1200.0
64344025,1.0,1.0,1.0,1.0,48.0,700.0
62617005,1.0,1.0,0.0,1.0,48.0,780.0
64345005,1.0,1.0,1.0,1.0,48.0,1200.0
67460017,1.0,1.0,1.0,0.0,60.0,1250.0
65493005,1.0,0.0,,,,
64352014,1.0,0.0,,1.0,60.0,660.0
68357029,1.0,0.0,,1.0,60.0,800.0
68304034,1.0,0.0,,1.0,40.0,300.0
67577040,1.0,1.0,1.0,1.0,55.0,800.0
65984099,1.0,1.0,1.0,0.0,60.0,600.0
68402010,1.0,1.0,1.0,0.0,40.0,600.0
65434014,1.0,0.0,,1.0,40.0,650.0
66891033,1.0,0.0,,1.0,66.0,700.0
65042027,1.0,1.0,1.0,1.0,60.0,850.0
63066023,0.0,,,,,
65496018,1.0,0.0,,0.0,24.0,500.0
64296002,1.0,0.0,,1.0,60.0,1200.0
64273017,1.0,1.0,1.0,1.0,45.0,1000.0
65481023,1.0,0.0,,1.0,48.0,700.0
65474005,1.0,1.0,1.0,1.0,48.0,800.0
61177038,1.0,1.0,1.0,1.0,45.0,660.0
65179012,1.0,1.0,1.0,1.0,72.0,860.0
64247019,1.0,1.0,1.0,1.0,24.0,400.0
64329005,1.0,1.0,1.0,0.0,72.0,99999.0
68232003,1.0,0.0,,1.0,50.0,650.0
65497001,1.0,1.0,1.0,1.0,45.0,1500.0
67577019,1.0,1.0,0.0,1.0,50.0,1000.0
67032066,1.0,1.0,0.0,,,
66837013,1.0,0.0,,,,
65882027,1.0,0.0,,1.0,70.0,450.0
65043048,1.0,0.0,,,,
64297022,1.0,1.0,1.0,1.0,50.0,750.0
65476023,1.0,1.0,1.0,1.0,50.0,800.0
68304043,1.0,0.0,,0.0,105.0,800.0
64336040,1.0,0.0,,1.0,90.0,500.0
62617015,1.0,1.0,1.0,1.0,52.0,800.0
67683009,0.0,,,,,
68304089,1.0,0.0,,,,
64431025,1.0,0.0,,1.0,45.0,2350.0
67407024,1.0,0.0,,1.0,54.0,600.0
65988044,1.0,0.0,,,,
68402036,1.0,0.0,,0.0,50.0,99999.0
65240054,1.0,0.0,,,,
68301001,1.0,1.0,0.0,0.0,48.0,400.0
64343017,1.0,1.0,1.0,1.0,48.0,700.0
64336039,1.0,0.0,,0.0,40.0,350.0
65240098,0.0,,,,,
68441018,1.0,0.0,,1.0,45.0,650.0
65480028,1.0,1.0,1.0,1.0,91.0,900.0
65480024,1.0,0.0,,,,
64236007,1.0,0.0,,,,
66922072,1.0,0.0,,1.0,48.0,1000.0
64273026,1.0,0.0,,1.0,40.0,650.0
67683050,1.0,1.0,1.0,1.0,42.0,1000.0
66264029,1.0,1.0,1.0,1.0,45.0,700.0
65358041,1.0,0.0,,,,
65476026,1.0,1.0,1.0,1.0,45.0,800.0
64300022,1.0,1.0,1.0,1.0,55.0,700.0
64330037,1.0,1.0,1.0,1.0,40.0,700.0
64247040,1.0,1.0,1.0,1.0,54.0,975.0
67288038,1.0,0.0,,1.0,33.0,700.0
67845027,1.0,1.0,1.0,0.0,40.0,1300.0
68386050,1.0,0.0,,1.0,45.0,600.0
65753030,1.0,0.0,,1.0,48.0,700.0
68405004,1.0,1.0,1.0,0.0,999.0,99999.0
64329019,1.0,0.0,,1.0,48.0,1000.0
68405035,1.0,1.0,1.0,,,
65497022,1.0,0.0,,,,
61177017,1.0,0.0,,1.0,60.0,850.0
66086005,1.0,0.0,,1.0,55.0,950.0
64281017,1.0,0.0,,1.0,48.0,1500.0
65240120,1.0,0.0,,,,
67799029,1.0,1.0,1.0,1.0,60.0,700.0
64352036,1.0,0.0,,1.0,50.0,700.0
65493042,1.0,0.0,,1.0,72.0,880.0
65358104,1.0,0.0,,,,
64186007,1.0,1.0,1.0,1.0,77.0,1700.0
64337043,1.0,0.0,,,,
64244036,1.0,0.0,,1.0,84.0,2250.0
64347011,0.0,,,,,
65687016,1.0,1.0,1.0,1.0,45.0,99999.0
68304040,1.0,0.0,,0.0,60.0,450.0
60984012,1.0,0.0,,0.0,56.0,1600.0
64264014,1.0,0.0,,1.0,24.0,280.0
67683001,1.0,1.0,1.0,1.0,45.0,1000.0
64392028,1.0,1.0,1.0,1.0,50.0,700.0
64392021,1.0,1.0,1.0,1.0,50.0,700.0
68402048,0.0,,,,,
68302024,1.0,0.0,,0.0,68.0,650.0
68441037,1.0,0.0,,,,
66264013,1.0,1.0,1.0,1.0,48.0,700.0
68405036,1.0,1.0,1.0,1.0,60.0,800.0
65042041,1.0,1.0,1.0,1.0,48.0,800.0
64357030,1.0,1.0,0.0,,,
67843004,1.0,1.0,1.0,1.0,48.0,900.0
68233011,1.0,1.0,1.0,1.0,48.0,1000.0
61177023,1.0,1.0,1.0,1.0,45.0,700.0
65987030,1.0,1.0,1.0,1.0,70.0,1000.0
68444026,1.0,1.0,1.0,1.0,50.0,1200.0
67843001,1.0,0.0,,1.0,30.0,0.0
65240093,1.0,1.0,1.0,1.0,60.0,500.0
64353020,1.0,1.0,1.0,1.0,999.0,700.0
64361002,1.0,0.0,,0.0,100.0,400.0
64361011,1.0,1.0,1.0,1.0,45.0,1000.0
65358021,1.0,0.0,,,,
65481016,1.0,1.0,1.0,1.0,48.0,660.0
68405041,0.0,,,,,
67573040,1.0,1.0,1.0,1.0,65.0,900.0
65496026,1.0,1.0,0.0,0.0,60.0,900.0
64352003,1.0,1.0,1.0,1.0,60.0,700.0
66542027,1.0,0.0,,1.0,54.0,590.0
64174034,1.0,1.0,1.0,1.0,48.0,800.0
68097079,1.0,0.0,,1.0,55.0,350.0
65984012,1.0,0.0,,0.0,48.0,600.0
67577008,1.0,0.0,,1.0,45.0,650.0
64295024,1.0,1.0,1.0,1.0,48.0,701.0
65984068,1.0,0.0,,1.0,48.0,400.0
64248001,1.0,0.0,,,,
65476020,1.0,0.0,,,,
67805017,1.0,1.0,0.0,1.0,40.0,930.0
64300039,1.0,1.0,0.0,1.0,79.0,730.0
68158006,1.0,0.0,,1.0,56.0,500.0
65749031,1.0,1.0,1.0,1.0,11.0,850.0
67805019,1.0,0.0,,0.0,60.0,700.0
68232006,1.0,0.0,,1.0,54.0,800.0
64264004,1.0,0.0,,1.0,30.0,775.0
64174021,0.0,,,,,
64209017,1.0,1.0,1.0,1.0,50.0,700.0
65473021,1.0,0.0,,0.0,45.0,600.0
63066001,1.0,1.0,0.0,1.0,48.0,1500.0
67289046,1.0,0.0,,1.0,27.0,900.0
67460008,1.0,0.0,,,,
65459001,1.0,1.0,1.0,1.0,45.0,700.0
64337012,1.0,0.0,,0.0,35.0,99999.0
68302063,1.0,0.0,,,,
66891027,1.0,0.0,,1.0,80.0,850.0
64174043,1.0,1.0,1.0,1.0,45.0,1100.0
64345012,1.0,0.0,,1.0,50.0,700.0
68302041,1.0,1.0,1.0,1.0,72.0,700.0
64431060,1.0,1.0,1.0,1.0,40.0,1157.0
68233013,1.0,1.0,1.0,1.0,50.0,700.0
65984112,1.0,0.0,,,,
67573007,0.0,,,,,
65481012,1.0,1.0,1.0,1.0,48.0,700.0
65882022,1.0,1.0,1.0,0.0,27.0,400.0
68441050,1.0,0.0,,0.0,70.0,300.0
65883012,1.0,1.0,1.0,1.0,56.0,750.0
65988037,1.0,1.0,1.0,1.0,50.0,750.0
67842050,0.0,,,,,
68441002,1.0,0.0,,1.0,60.0,1200.0
60984020,1.0,1.0,1.0,0.0,24.0,840.0
65984081,1.0,0.0,,,,
64356039,1.0,1.0,1.0,1.0,40.0,1200.0
64352009,1.0,1.0,1.0,1.0,45.0,1600.0
65358148,1.0,0.0,,,,
64337021,1.0,0.0,,0.0,60.0,550.0
68405031,1.0,0.0,,1.0,60.0,1300.0
68301026,1.0,0.0,,0.0,56.0,160.0
65042029,1.0,1.0,1.0,1.0,48.0,950.0
65358098,1.0,0.0,,,,
65043028,1.0,0.0,,,,
64431024,1.0,1.0,1.0,1.0,60.0,800.0
65358105,1.0,1.0,1.0,1.0,55.0,830.0
65459028,1.0,1.0,1.0,1.0,48.0,99999.0
65240056,1.0,0.0,,,,
64296050,1.0,1.0,1.0,1.0,54.0,650.0
65987025,1.0,1.0,1.0,1.0,48.0,680.0
64344034,1.0,0.0,,0.0,72.0,600.0
66264001,0.0,,,,,
67803004,1.0,1.0,1.0,0.0,55.0,900.0
66264032,1.0,1.0,1.0,1.0,48.0,850.0
64431030,1.0,0.0,,,,
65436005,1.0,0.0,,1.0,84.0,650.0
67288028,1.0,1.0,0.0,,,
64364022,1.0,1.0,1.0,1.0,51.0,919.0
68357021,1.0,0.0,,0.0,70.0,99999.0
68232009,0.0,,,,,
68232039,1.0,0.0,,0.0,48.0,650.0
67289064,1.0,1.0,1.0,1.0,30.0,650.0
65984019,1.0,0.0,,0.0,72.0,550.0
67579001,1.0,0.0,,1.0,60.0,1000.0
67579049,1.0,1.0,1.0,1.0,8.0,900.0
68304100,1.0,0.0,,0.0,60.0,500.0
65749008,0.0,,,,,
68302018,1.0,0.0,,,,
64337039,1.0,0.0,,1.0,55.0,650.0
67460007,1.0,1.0,1.0,1.0,42.0,500.0
67573010,1.0,0.0,,0.0,60.0,700.0
64174005,1.0,1.0,1.0,1.0,54.0,1500.0
67577031,1.0,0.0,,0.0,45.0,99999.0
64329017,1.0,0.0,,0.0,50.0,1000.0
64297045,1.0,1.0,1.0,1.0,45.0,1000.0
65461006,1.0,0.0,,1.0,50.0,700.0
59026032,1.0,1.0,1.0,1.0,48.0,800.0
68449008,1.0,1.0,1.0,1.0,45.0,700.0
64337014,1.0,0.0,,,,
64354025,1.0,1.0,1.0,1.0,60.0,1000.0
64247001,1.0,0.0,,0.0,70.0,200.0
68444040,1.0,1.0,1.0,1.0,48.0,1000.0
65984082,1.0,1.0,1.0,1.0,80.0,1200.0
64186038,1.0,0.0,,,,
68301019,1.0,0.0,,1.0,48.0,700.0
64209008,1.0,0.0,,,,
65293035,1.0,1.0,1.0,1.0,55.0,900.0
60984005,1.0,1.0,1.0,1.0,84.0,2000.0
63066013,1.0,1.0,1.0,1.0,45.0,1200.0
64330025,1.0,1.0,1.0,1.0,50.0,900.0
64337049,1.0,0.0,,0.0,30.0,400.0
65496004,0.0,,,,,
64283007,1.0,0.0,,,,
68449005,1.0,0.0,,0.0,45.0,650.0
66809037,1.0,1.0,1.0,1.0,90.0,1200.0
67034030,1.0,0.0,,1.0,60.0,650.0
65240084,1.0,0.0,,,,
65987018,1.0,0.0,,,,
64352029,1.0,0.0,,,,
65459006,1.0,0.0,,1.0,45.0,800.0
64364024,1.0,1.0,1.0,1.0,55.0,1000.0
68449031,1.0,0.0,,1.0,66.0,750.0
65358175,1.0,0.0,,,,
64372008,1.0,1.0,1.0,0.0,25.0,480.0
64248009,1.0,0.0,,1.0,48.0,600.0
68357002,1.0,0.0,,0.0,60.0,300.0
65476028,1.0,0.0,,1.0,60.0,750.0
60409039,0.0,,,,,
64263017,1.0,0.0,,,,
64373010,1.0,1.0,1.0,1.0,60.0,1000.0
67032020,1.0,0.0,,,,
65984050,1.0,0.0,,,,
65358080,1.0,0.0,,,,
65749029,1.0,1.0,1.0,1.0,45.0,750.0
65496030,1.0,1.0,1.0,1.0,50.0,700.0
65753039,1.0,0.0,,,,
67842020,1.0,1.0,1.0,1.0,44.0,1200.0
68449007,1.0,0.0,,1.0,50.0,1000.0
64356012,1.0,0.0,,0.0,80.0,400.0
64263032,1.0,0.0,,,,
64264001,1.0,1.0,1.0,1.0,75.0,700.0
68357028,0.0,,,,,
60409022,1.0,1.0,0.0,,,
65749007,1.0,0.0,,1.0,48.0,660.0
64186042,1.0,0.0,,0.0,60.0,650.0
65358025,1.0,0.0,,0.0,60.0,450.0
65686037,1.0,1.0,1.0,1.0,48.0,600.0
65984022,1.0,0.0,,,,
65358155,1.0,0.0,,0.0,45.0,350.0
65358086,1.0,0.0,,,,
68402013,1.0,0.0,,,,
64283013,1.0,0.0,,,,
65883002,1.0,0.0,,1.0,60.0,660.0
65473012,1.0,0.0,,1.0,32.0,0.0
64357094,1.0,1.0,1.0,1.0,55.0,780.0
65434019,0.0,,,,,
68158052,1.0,0.0,,0.0,60.0,500.0
65481029,1.0,1.0,1.0,1.0,48.0,1800.0
64330010,1.0,1.0,1.0,1.0,48.0,850.0
64263034,1.0,1.0,1.0,1.0,60.0,700.0
64431046,1.0,0.0,,,,
64300012,1.0,0.0,,1.0,84.0,800.0
64431018,1.0,0.0,,,,
68357046,1.0,0.0,,,,
67799017,1.0,0.0,,0.0,24.0,200.0
67573014,1.0,0.0,,0.0,63.0,250.0
65240012,0.0,,,,,
65481021,1.0,0.0,,0.0,70.0,800.0
65986032,1.0,1.0,1.0,1.0,54.0,500.0
67803012,1.0,0.0,,,,
67034058,1.0,0.0,,1.0,30.0,400.0
67289035,1.0,1.0,1.0,1.0,60.0,700.0
64296019,1.0,1.0,1.0,1.0,70.0,1200.0
64283014,1.0,0.0,,,,
64298018,1.0,1.0,1.0,1.0,70.0,750.0
64354039,1.0,1.0,1.0,1.0,57.0,960.0
67799005,0.0,,,,,
67577042,1.0,0.0,,0.0,50.0,400.0
67786049,1.0,1.0,1.0,1.0,48.0,800.0
64392008,1.0,0.0,,0.0,60.0,400.0
65358022,1.0,0.0,,0.0,42.0,300.0
65240046,1.0,0.0,,0.0,54.0,150.0
64264036,1.0,0.0,,1.0,75.0,310.0
65474003,1.0,1.0,1.0,1.0,45.0,1500.0
68402005,1.0,0.0,,,,
65434039,1.0,0.0,,1.0,55.0,630.0
68449002,1.0,0.0,,,,
67842043,1.0,1.0,1.0,1.0,45.0,650.0
68097053,1.0,0.0,,1.0,60.0,500.0
65434012,1.0,1.0,1.0,1.0,72.0,1000.0
67460032,1.0,1.0,1.0,1.0,66.0,650.0
59026011,1.0,0.0,,0.0,70.0,400.0
67799031,1.0,0.0,,1.0,80.0,180.0
65687020,1.0,1.0,1.0,1.0,48.0,1000.0
64273011,1.0,0.0,,0.0,48.0,350.0
64431054,1.0,1.0,1.0,1.0,54.0,700.0
67826026,1.0,1.0,1.0,1.0,48.0,1100.0
68302014,1.0,0.0,,0.0,56.0,480.0
64343021,1.0,1.0,0.0,99.0,40.0,700.0
64295008,1.0,1.0,1.0,1.0,64.0,700.0
65480027,1.0,1.0,1.0,1.0,50.0,700.0
67786017,1.0,0.0,,0.0,72.0,500.0
60929005,1.0,0.0,,1.0,50.0,1100.0
67842006,1.0,1.0,0.0,1.0,55.0,950.0
66891003,1.0,1.0,1.0,1.0,48.0,700.0
64352037,1.0,1.0,1.0,0.0,999.0,99999.0
64357056,1.0,1.0,1.0,1.0,50.0,800.0
67700003,1.0,0.0,,0.0,45.0,1000.0
65496017,1.0,1.0,1.0,1.0,70.0,700.0
67843035,1.0,1.0,1.0,0.0,80.0,700.0
67683005,0.0,,,,,
65434025,1.0,1.0,1.0,1.0,60.0,900.0
68386011,1.0,0.0,,1.0,60.0,810.0
65687017,1.0,1.0,1.0,1.0,48.0,750.0
65179028,1.0,0.0,,99.0,50.0,750.0
60983016,1.0,1.0,0.0,,,
64354038,1.0,0.0,,1.0,54.0,750.0
68301015,1.0,0.0,,,,
64352019,1.0,1.0,1.0,1.0,48.0,1200.0
67803028,1.0,1.0,0.0,1.0,60.0,650.0
65240026,1.0,0.0,,1.0,60.0,500.0
64336025,1.0,0.0,,,,
64244018,1.0,1.0,0.0,0.0,49.0,600.0
63066028,1.0,1.0,0.0,,,
67845032,1.0,1.0,0.0,,,
68304024,1.0,0.0,,,,
65461014,1.0,1.0,1.0,0.0,63.0,3000.0
60983014,1.0,1.0,1.0,,,
67034029,1.0,1.0,1.0,1.0,52.0,1000.0
68097054,1.0,1.0,1.0,1.0,50.0,1000.0
64330023,1.0,1.0,1.0,1.0,60.0,800.0
59026040,1.0,0.0,,1.0,48.0,680.0
64281010,1.0,1.0,1.0,1.0,55.0,940.0
67805015,1.0,0.0,,0.0,60.0,700.0
67842002,1.0,0.0,,,,
67843007,1.0,1.0,1.0,0.0,55.0,1300.0
64209028,1.0,1.0,1.0,1.0,72.0,1000.0
67700042,1.0,1.0,1.0,1.0,90.0,1000.0
66086044,1.0,0.0,,,,
66891045,1.0,0.0,,0.0,72.0,650.0
68304026,1.0,1.0,1.0,0.0,24.0,300.0
65358076,1.0,0.0,,,,
64296017,1.0,0.0,,0.0,70.0,700.0
61177037,1.0,1.0,1.0,1.0,60.0,700.0
64343018,1.0,0.0,,,,
64273003,1.0,0.0,,0.0,32.0,99999.0
64244003,1.0,0.0,,,,
64282012,1.0,0.0,,,,
65984035,1.0,0.0,,,,
64357086,0.0,,,,,
64364020,1.0,1.0,1.0,1.0,56.0,855.0
64282011,1.0,0.0,,1.0,40.0,1000.0
65883032,1.0,0.0,,1.0,40.0,1300.0
64263007,1.0,0.0,,,,
68301018,1.0,1.0,1.0,1.0,65.0,660.0
68158015,1.0,1.0,1.0,,,
64357066,1.0,0.0,,,,
60409023,1.0,1.0,1.0,1.0,45.0,1500.0
64345021,1.0,1.0,1.0,1.0,50.0,750.0
64262041,1.0,0.0,,,,
68304074,1.0,1.0,1.0,1.0,40.0,657.0
60984004,1.0,1.0,1.0,0.0,70.0,400.0
67786020,1.0,0.0,,0.0,66.0,280.0
64298023,0.0,,,,,
67579010,1.0,1.0,1.0,1.0,60.0,650.0
67786008,1.0,1.0,1.0,1.0,60.0,700.0
68402028,1.0,1.0,1.0,1.0,60.0,668.0
67786002,0.0,,,,,
67032062,1.0,1.0,0.0,0.0,72.0,820.0
68449004,1.0,1.0,1.0,1.0,72.0,750.0
67289042,1.0,1.0,1.0,1.0,72.0,900.0
67700014,1.0,1.0,1.0,1.0,56.0,2300.0
64260005,1.0,0.0,,,,
64352039,1.0,1.0,1.0,1.0,72.0,700.0
68304045,1.0,0.0,,0.0,40.0,600.0
64282018,1.0,0.0,,1.0,45.0,1800.0
65436024,1.0,0.0,,0.0,66.0,350.0
68096034,1.0,0.0,,0.0,56.0,400.0
60409052,1.0,0.0,,1.0,45.0,900.0
64354008,1.0,1.0,1.0,1.0,60.0,800.0
65987042,1.0,0.0,,0.0,60.0,320.0
67032057,1.0,1.0,1.0,1.0,48.0,900.0
65984031,1.0,1.0,1.0,1.0,48.0,701.0
68444015,1.0,0.0,,,,
60929001,1.0,1.0,1.0,1.0,48.0,850.0
67034067,1.0,1.0,0.0,1.0,45.0,720.0
65179013,1.0,1.0,1.0,1.0,60.0,800.0
65493035,0.0,,,,,
67288023,1.0,0.0,,1.0,60.0,850.0
68302054,1.0,1.0,0.0,0.0,56.0,600.0
65358141,1.0,0.0,,,,
65493011,1.0,0.0,,1.0,42.0,50.0
68302053,1.0,0.0,,,,
68357027,1.0,0.0,,,,
67683007,1.0,0.0,,0.0,60.0,800.0
68304061,1.0,0.0,,1.0,78.0,500.0
65358181,1.0,0.0,,1.0,40.0,800.0
68301024,1.0,0.0,,,,
64300037,1.0,1.0,1.0,1.0,60.0,1300.0
64330015,1.0,0.0,,1.0,48.0,1200.0
65358192,1.0,0.0,,,,
65474024,1.0,1.0,1.0,1.0,66.0,700.0
64298009,1.0,0.0,,1.0,72.0,800.0
64273023,1.0,0.0,,1.0,72.0,400.0
65358050,1.0,1.0,1.0,1.0,48.0,800.0
67579019,1.0,1.0,1.0,1.0,40.0,2500.0
64174040,1.0,0.0,,,,
64431011,1.0,0.0,,1.0,45.0,700.0
65358194,1.0,0.0,,0.0,40.0,350.0
60984001,1.0,0.0,,0.0,57.0,750.0
62617027,1.0,1.0,0.0,1.0,30.0,650.0
64283019,1.0,1.0,1.0,0.0,60.0,700.0
64247024,1.0,0.0,,0.0,72.0,600.0
66542028,1.0,0.0,,,,
64295014,1.0,0.0,,,,
67683035,1.0,1.0,1.0,0.0,45.0,850.0
68301034,1.0,0.0,,1.0,48.0,1200.0
67700039,1.0,0.0,,1.0,45.0,530.0
64264013,1.0,0.0,,1.0,48.0,500.0
65240044,1.0,0.0,,0.0,15.0,99999.0
65240081,1.0,0.0,,,,
66922035,1.0,0.0,,,,
60929027,1.0,1.0,1.0,1.0,38.0,750.0
65986034,1.0,1.0,1.0,1.0,40.0,1000.0
65240067,1.0,1.0,1.0,1.0,60.0,720.0
68097041,1.0,0.0,,1.0,54.0,99999.0
67577022,0.0,,,,,
64295032,1.0,0.0,,1.0,60.0,200.0
64346022,1.0,0.0,,,,
64244022,1.0,0.0,,0.0,72.0,680.0
65240086,1.0,1.0,1.0,1.0,96.0,1200.0
64244028,0.0,,,,,
65497007,1.0,1.0,1.0,1.0,60.0,420.0
67683021,1.0,1.0,0.0,0.0,60.0,99999.0
68444018,0.0,,,,,
64344008,1.0,1.0,1.0,1.0,45.0,1000.0
67579017,1.0,0.0,,1.0,72.0,650.0
64346037,1.0,0.0,,1.0,999.0,660.0
65988001,1.0,0.0,,0.0,48.0,200.0
64357085,1.0,0.0,,,,
64357047,1.0,1.0,1.0,1.0,48.0,700.0
67842029,1.0,0.0,,1.0,60.0,700.0
65497024,1.0,1.0,1.0,1.0,56.0,1200.0
64284005,1.0,0.0,,0.0,56.0,700.0
64248004,0.0,,,,,
65240037,1.0,1.0,0.0,1.0,48.0,650.0
65496022,1.0,1.0,1.0,1.0,72.0,500.0
67034060,1.0,0.0,,1.0,90.0,800.0
67826008,1.0,0.0,,,,
64354022,1.0,1.0,1.0,1.0,48.0,1200.0
64392002,1.0,0.0,,,,
64300038,1.0,1.0,1.0,1.0,48.0,900.0
64353001,1.0,1.0,1.0,1.0,60.0,800.0
64186001,1.0,0.0,,1.0,45.0,80.0
